System Time, Elapsed Time (sec), Package Power (Watt), CPU Power (Watt), DRAM Power (Watt), GPU Power (Watt), E-Core Frequency (Mhz), P-Core Frequency (Mhz), GPU Frequency (Mhz), CPU MIN Temperature (C), CPU AVG Temperature (C), CPU MAX Temperature (C), GPU AVG Temperature (C), CPU Utilization (%), E-Core Utilization (%), P-Core Utilization (%), GPU Utilization (%)
18:07:31.380, 1240.013, 1.946, 0.860, 0.468, 0.064, 1234, 1731, 62, 53, 55, 57, 55, 21.491, 26.733, 19.735, 14.000
18:07:32.373, 1241.006, 1.476, 0.612, 0.406, 0.068, 1415, 1281, 70, 52, 55, 57, 55, 16.793, 27.778, 13.131, 16.000
18:07:33.377, 1242.010, 1.810, 0.708, 0.418, 0.068, 1735, 1260, 74, 53, 55, 57, 54, 17.122, 28.713, 13.245, 14.000
18:07:34.367, 1243.000, 3.758, 1.550, 0.602, 0.062, 1707, 1960, 57, 53, 55, 57, 54, 22.560, 31.980, 19.426, 14.000
18:07:35.370, 1244.003, 2.482, 0.928, 0.532, 0.068, 1298, 1563, 66, 53, 55, 58, 55, 23.221, 38.000, 18.303, 13.000
18:07:36.379, 1245.012, 2.012, 0.730, 0.436, 0.070, 1381, 1472, 77, 53, 55, 57, 55, 17.267, 26.866, 14.073, 14.000
18:07:37.373, 1246.006, 2.012, 0.900, 0.436, 0.064, 1454, 1497, 60, 53, 55, 57, 55, 21.322, 37.811, 15.807, 15.000
18:07:38.378, 1247.011, 1.744, 0.664, 0.416, 0.064, 1373, 1432, 64, 52, 55, 57, 55, 17.043, 25.628, 14.190, 14.000
18:07:39.380, 1248.013, 2.146, 1.300, 0.466, 0.070, 1456, 1385, 74, 52, 55, 57, 55, 19.727, 28.856, 16.694, 13.000
18:07:40.381, 1249.014, 1.744, 0.790, 0.444, 0.064, 1507, 1352, 60, 52, 55, 57, 54, 17.772, 27.000, 14.691, 13.000
18:07:41.369, 1250.002, 1.610, 0.614, 0.410, 0.068, 1427, 1411, 71, 53, 55, 57, 55, 17.907, 27.136, 14.815, 12.000
18:07:42.378, 1251.011, 1.676, 0.704, 0.406, 0.068, 1406, 1443, 74, 53, 55, 57, 54, 16.915, 25.871, 13.930, 14.000
18:07:43.373, 1252.006, 1.744, 0.660, 0.418, 0.072, 1483, 1294, 81, 52, 55, 57, 54, 17.358, 28.283, 13.735, 13.000
18:07:44.375, 1253.008, 2.214, 0.672, 0.440, 0.070, 1777, 1505, 79, 53, 55, 57, 54, 20.599, 27.723, 18.197, 13.000
18:07:45.389, 1254.022, 1.676, 0.750, 0.422, 0.068, 1647, 1436, 71, 53, 55, 57, 54, 17.199, 29.064, 13.257, 15.000
18:07:46.370, 1255.003, 1.476, 0.648, 0.404, 0.068, 1365, 1333, 67, 53, 55, 58, 54, 16.964, 27.551, 13.435, 14.000
18:07:47.377, 1256.010, 2.348, 0.766, 0.466, 0.064, 1427, 1491, 62, 53, 55, 57, 54, 21.535, 45.274, 13.674, 14.000
18:07:48.373, 1257.006, 2.080, 0.780, 0.444, 0.072, 1321, 1632, 74, 53, 55, 57, 54, 20.403, 28.500, 17.677, 13.000
18:07:49.368, 1258.001, 1.408, 0.602, 0.404, 0.074, 1688, 1304, 80, 53, 55, 58, 54, 16.917, 29.648, 12.688, 13.000
18:07:50.379, 1259.012, 1.744, 0.734, 0.450, 0.072, 1704, 1357, 80, 53, 55, 57, 54, 17.327, 28.856, 13.509, 13.000
18:07:51.374, 1260.007, 3.288, 1.362, 0.524, 0.068, 1304, 1739, 65, 52, 55, 57, 54, 21.581, 30.151, 18.729, 14.000
18:07:52.381, 1261.014, 1.676, 0.682, 0.410, 0.066, 1445, 1335, 67, 53, 55, 57, 54, 17.164, 26.866, 13.930, 14.000
18:07:53.378, 1262.011, 1.676, 0.692, 0.410, 0.072, 1658, 1323, 74, 52, 55, 57, 55, 16.981, 29.500, 12.773, 15.000
18:07:54.364, 1262.997, 3.288, 1.514, 0.590, 0.062, 1635, 1872, 62, 52, 55, 57, 54, 20.403, 28.788, 17.617, 14.000
18:07:55.361, 1263.994, 1.476, 0.596, 0.400, 0.064, 1489, 1401, 62, 52, 55, 57, 55, 17.358, 26.131, 14.430, 14.000
18:07:56.374, 1265.007, 2.482, 1.102, 0.470, 0.062, 1547, 1697, 57, 52, 55, 57, 54, 19.036, 27.228, 16.310, 14.000
18:07:57.384, 1266.017, 1.676, 0.770, 0.432, 0.072, 1513, 1446, 79, 53, 55, 58, 55, 17.553, 27.228, 14.333, 14.000
18:07:58.379, 1267.012, 1.610, 0.664, 0.404, 0.068, 1444, 1362, 69, 52, 55, 57, 55, 18.365, 29.146, 14.765, 13.000
18:07:59.380, 1268.013, 1.744, 0.660, 0.408, 0.068, 1454, 1397, 74, 52, 55, 57, 54, 17.207, 28.358, 13.478, 15.000
18:08:00.381, 1269.014, 1.878, 0.684, 0.454, 0.078, 1469, 1636, 90, 52, 55, 57, 55, 17.478, 28.500, 13.810, 13.000
18:08:01.384, 1270.017, 2.214, 0.916, 0.444, 0.064, 1343, 1761, 63, 53, 55, 57, 54, 21.242, 28.358, 18.874, 14.000
18:08:02.370, 1271.003, 1.878, 0.666, 0.400, 0.076, 1367, 1642, 87, 52, 55, 57, 55, 17.110, 22.843, 15.203, 12.000
18:08:03.379, 1272.012, 1.542, 0.656, 0.400, 0.070, 1474, 1404, 77, 52, 55, 57, 54, 17.186, 29.500, 13.101, 14.000
18:08:04.371, 1273.004, 1.878, 0.682, 0.422, 0.066, 1384, 1457, 69, 52, 55, 57, 54, 18.239, 26.633, 15.436, 13.000
18:08:05.371, 1274.004, 1.676, 0.600, 0.408, 0.072, 1730, 1200, 78, 52, 55, 57, 54, 17.478, 30.000, 13.311, 14.000
18:08:06.379, 1275.012, 2.750, 1.454, 0.554, 0.062, 1235, 2136, 57, 52, 55, 57, 54, 20.968, 30.542, 17.745, 14.000
18:08:07.368, 1276.001, 1.744, 0.626, 0.424, 0.068, 1431, 1440, 75, 52, 55, 57, 54, 16.941, 27.778, 13.322, 13.000
18:08:08.376, 1277.009, 1.810, 0.698, 0.420, 0.068, 1638, 1414, 71, 52, 55, 57, 54, 17.100, 29.703, 12.893, 14.000
18:08:09.364, 1277.997, 1.810, 0.812, 0.428, 0.064, 1449, 1338, 61, 52, 55, 57, 54, 18.640, 29.293, 15.101, 14.000
18:08:10.368, 1279.001, 1.744, 0.652, 0.410, 0.078, 1496, 1309, 89, 52, 55, 57, 54, 17.079, 28.713, 13.201, 14.000
18:08:11.370, 1280.003, 2.952, 1.430, 0.554, 0.062, 1536, 1555, 58, 52, 55, 57, 54, 20.724, 30.151, 17.608, 14.000
18:08:12.354, 1280.987, 1.676, 0.634, 0.406, 0.072, 1660, 1361, 77, 52, 55, 57, 54, 16.900, 26.904, 13.559, 14.000
18:08:13.364, 1281.997, 1.810, 0.692, 0.436, 0.066, 1476, 1384, 64, 52, 55, 57, 54, 17.450, 28.713, 13.696, 13.000
18:08:14.367, 1283.000, 4.092, 2.232, 0.600, 0.062, 1430, 1920, 59, 52, 55, 58, 54, 22.457, 30.198, 19.868, 15.000
18:08:15.344, 1283.977, 1.476, 0.498, 0.398, 0.068, 1431, 1324, 71, 53, 55, 58, 55, 16.452, 25.258, 13.527, 14.000
18:08:16.359, 1284.992, 1.676, 0.650, 0.412, 0.070, 1410, 1389, 72, 52, 55, 57, 55, 17.445, 28.431, 13.770, 13.000
18:08:17.365, 1285.998, 1.744, 0.700, 0.454, 0.070, 1448, 1588, 71, 52, 55, 57, 54, 21.615, 43.069, 14.428, 15.000
18:08:18.357, 1286.990, 1.676, 0.670, 0.410, 0.068, 1500, 1327, 72, 52, 55, 57, 54, 17.272, 28.141, 13.667, 14.000
18:08:19.353, 1287.986, 2.348, 0.890, 0.430, 0.068, 1271, 1588, 64, 52, 55, 57, 54, 19.546, 27.136, 17.003, 14.000
18:08:20.356, 1288.989, 1.946, 0.644, 0.436, 0.066, 1448, 1293, 64, 53, 55, 57, 55, 17.888, 29.703, 13.930, 15.000
18:08:21.364, 1289.997, 2.482, 1.012, 0.458, 0.064, 1215, 1939, 58, 52, 55, 57, 54, 21.092, 27.638, 18.946, 14.000
18:08:22.353, 1290.986, 1.946, 0.678, 0.428, 0.084, 1519, 1492, 99, 52, 55, 58, 54, 16.688, 28.141, 12.838, 13.000
18:08:23.361, 1291.994, 1.946, 0.676, 0.418, 0.068, 1367, 1434, 71, 52, 55, 57, 54, 17.574, 28.218, 14.026, 13.000
18:08:24.359, 1292.992, 4.026, 1.664, 0.612, 0.060, 1313, 2020, 57, 52, 55, 57, 54, 20.324, 27.000, 18.106, 16.000
18:08:25.337, 1293.970, 2.684, 1.104, 0.552, 0.064, 1381, 1663, 55, 53, 55, 57, 54, 18.974, 26.154, 16.581, 13.000
18:08:26.331, 1294.964, 2.280, 0.822, 0.454, 0.068, 1452, 1556, 74, 52, 55, 58, 54, 18.467, 28.141, 15.243, 14.000
18:08:27.347, 1295.980, 1.610, 0.600, 0.384, 0.064, 1393, 1426, 62, 52, 55, 57, 54, 17.076, 23.039, 15.082, 13.000
18:08:28.358, 1296.991, 1.542, 0.662, 0.412, 0.068, 1362, 1355, 69, 52, 55, 57, 55, 17.224, 27.363, 13.861, 15.000
18:08:29.358, 1297.991, 1.946, 0.824, 0.448, 0.064, 1499, 1317, 59, 52, 55, 57, 55, 18.703, 31.343, 14.476, 15.000
18:08:30.349, 1298.982, 1.744, 0.660, 0.430, 0.066, 1533, 1401, 64, 53, 55, 57, 55, 19.849, 29.648, 16.583, 14.000
18:08:31.353, 1299.986, 1.676, 0.658, 0.432, 0.078, 1672, 1256, 87, 52, 55, 57, 55, 17.250, 30.000, 13.000, 14.000
18:08:32.354, 1300.987, 1.610, 0.674, 0.416, 0.072, 1374, 1477, 79, 52, 55, 57, 55, 18.602, 28.500, 15.308, 15.000
18:08:33.350, 1301.982, 1.810, 0.680, 0.438, 0.066, 1420, 1474, 66, 52, 55, 57, 55, 17.669, 28.141, 14.190, 15.000
18:08:34.344, 1302.977, 1.946, 0.748, 0.436, 0.068, 1480, 1428, 60, 52, 55, 57, 54, 18.033, 26.768, 15.126, 14.000
18:08:35.346, 1303.979, 1.610, 0.690, 0.416, 0.074, 1479, 1466, 84, 52, 55, 57, 55, 17.574, 27.094, 14.380, 15.000
18:08:36.341, 1304.974, 2.884, 1.330, 0.524, 0.068, 1784, 1464, 67, 52, 55, 57, 55, 19.674, 28.141, 16.861, 14.000
18:08:37.334, 1305.967, 2.012, 0.694, 0.432, 0.070, 1464, 1506, 78, 52, 55, 58, 55, 18.147, 26.768, 15.254, 13.000
18:08:38.348, 1306.981, 2.146, 0.692, 0.468, 0.064, 1424, 1410, 61, 52, 55, 57, 55, 17.482, 28.079, 13.984, 13.000
18:08:39.351, 1307.983, 1.878, 0.710, 0.430, 0.088, 1692, 1316, 105, 53, 55, 57, 55, 16.604, 29.000, 12.437, 13.000
18:08:40.347, 1308.980, 2.750, 1.396, 0.514, 0.070, 1329, 1705, 72, 53, 55, 58, 55, 21.446, 29.851, 18.636, 14.000
18:08:41.347, 1309.980, 1.878, 0.702, 0.420, 0.064, 1434, 1578, 62, 53, 55, 57, 54, 17.233, 26.768, 14.070, 14.000
18:08:42.355, 1310.988, 2.550, 0.974, 0.462, 0.068, 1264, 1758, 68, 52, 55, 57, 54, 19.407, 27.941, 16.529, 13.000
18:08:43.340, 1311.973, 1.676, 0.638, 0.396, 0.066, 1406, 1468, 63, 52, 55, 57, 55, 17.110, 27.041, 13.828, 14.000
18:08:44.353, 1312.986, 1.676, 0.694, 0.418, 0.078, 1404, 1318, 88, 53, 54, 57, 54, 16.914, 26.733, 13.651, 15.000
18:08:45.352, 1313.985, 2.012, 1.078, 0.452, 0.076, 1502, 1358, 89, 52, 54, 57, 54, 19.674, 30.500, 16.054, 13.000
18:08:46.344, 1314.977, 1.744, 0.612, 0.422, 0.072, 1483, 1281, 76, 53, 55, 57, 54, 18.458, 25.888, 15.993, 14.000
18:08:47.356, 1315.989, 1.946, 0.820, 0.484, 0.070, 1666, 1447, 77, 52, 55, 57, 54, 21.227, 40.686, 14.730, 15.000
18:08:48.346, 1316.979, 1.676, 0.636, 0.398, 0.080, 1482, 1399, 92, 52, 55, 57, 54, 16.561, 27.778, 12.816, 15.000
18:08:49.352, 1317.985, 1.476, 0.644, 0.404, 0.068, 1435, 1291, 72, 52, 55, 57, 54, 19.303, 28.358, 16.279, 14.000
18:08:50.359, 1318.992, 1.878, 0.766, 0.436, 0.068, 1555, 1400, 75, 52, 55, 57, 54, 17.122, 28.218, 13.411, 14.000
18:08:51.341, 1319.974, 2.214, 1.028, 0.448, 0.078, 1398, 1488, 82, 52, 55, 57, 55, 19.568, 28.571, 16.582, 15.000
18:08:52.344, 1320.977, 1.676, 0.690, 0.436, 0.066, 1570, 1405, 64, 53, 55, 57, 55, 18.509, 27.000, 15.702, 13.000
18:08:53.348, 1321.981, 1.810, 0.634, 0.398, 0.076, 1452, 1313, 91, 52, 55, 57, 54, 17.189, 29.851, 12.919, 13.000
18:08:54.350, 1322.983, 3.154, 1.438, 0.530, 0.066, 1256, 1852, 65, 52, 55, 57, 55, 20.948, 24.876, 19.634, 14.000
18:08:55.334, 1323.967, 1.610, 0.608, 0.426, 0.070, 1479, 1313, 73, 52, 55, 57, 55, 17.380, 27.919, 13.903, 13.000
18:08:56.344, 1324.977, 2.818, 1.166, 0.510, 0.064, 1761, 1758, 65, 52, 55, 57, 54, 19.579, 28.571, 16.556, 14.000
18:08:57.343, 1325.975, 2.684, 1.100, 0.494, 0.068, 1351, 1732, 73, 52, 55, 57, 54, 20.629, 29.798, 17.588, 15.000
18:08:58.344, 1326.977, 1.610, 0.668, 0.402, 0.064, 1403, 1472, 61, 52, 55, 57, 55, 16.833, 24.500, 14.286, 13.000
18:08:59.348, 1327.981, 1.676, 0.670, 0.406, 0.064, 1426, 1308, 61, 52, 55, 57, 54, 17.413, 27.861, 13.930, 15.000
18:09:00.349, 1328.982, 3.288, 1.618, 0.604, 0.068, 1361, 1906, 71, 52, 55, 57, 55, 21.072, 30.846, 17.804, 13.000
18:09:01.342, 1329.975, 1.542, 0.660, 0.404, 0.074, 1420, 1572, 83, 52, 55, 57, 55, 16.835, 26.768, 13.514, 13.000
18:09:02.344, 1330.977, 1.610, 0.648, 0.392, 0.064, 1452, 1444, 60, 52, 55, 57, 54, 16.915, 27.500, 13.411, 16.000
18:09:03.352, 1331.985, 1.878, 0.720, 0.414, 0.066, 1441, 1415, 66, 52, 55, 57, 54, 18.035, 29.353, 14.262, 14.000
18:09:04.352, 1332.985, 1.744, 0.746, 0.434, 0.070, 1540, 1396, 73, 53, 55, 57, 54, 18.657, 29.208, 15.116, 14.000
18:09:05.349, 1333.982, 2.414, 1.174, 0.492, 0.062, 1692, 1654, 58, 52, 55, 58, 54, 19.221, 26.768, 16.722, 14.000
18:09:06.349, 1334.982, 1.946, 0.720, 0.424, 0.064, 1519, 1439, 59, 52, 55, 58, 54, 17.250, 28.000, 13.667, 13.000
18:09:07.348, 1335.981, 1.946, 0.720, 0.438, 0.066, 1381, 1458, 67, 52, 55, 57, 54, 20.324, 27.363, 17.970, 14.000
18:09:08.338, 1336.971, 1.408, 0.642, 0.402, 0.076, 1512, 1318, 80, 52, 55, 57, 54, 17.172, 28.643, 13.322, 13.000
18:09:09.343, 1337.976, 1.408, 0.630, 0.402, 0.066, 1639, 1280, 63, 52, 55, 57, 54, 17.207, 29.146, 13.267, 13.000
18:09:10.349, 1338.982, 1.610, 0.698, 0.420, 0.064, 1484, 1513, 63, 52, 55, 57, 54, 17.786, 29.208, 13.953, 16.000
18:09:11.352, 1339.985, 3.556, 1.632, 0.582, 0.068, 1197, 2127, 77, 52, 55, 57, 54, 20.149, 24.378, 18.740, 14.000
18:09:12.337, 1340.970, 1.744, 0.610, 0.428, 0.070, 1557, 1351, 67, 52, 55, 57, 54, 17.089, 29.442, 12.985, 13.000
18:09:13.344, 1341.977, 1.810, 0.704, 0.420, 0.068, 1665, 1245, 73, 52, 55, 57, 54, 17.327, 29.851, 13.180, 13.000
18:09:14.341, 1342.974, 1.810, 0.656, 0.412, 0.074, 1647, 1358, 83, 52, 55, 57, 54, 16.919, 28.283, 13.131, 14.000
18:09:15.340, 1343.973, 1.542, 0.634, 0.410, 0.074, 1403, 1386, 73, 52, 54, 57, 54, 17.310, 30.693, 12.812, 13.000
18:09:16.358, 1344.991, 1.610, 0.734, 0.428, 0.066, 1498, 1283, 68, 52, 55, 57, 54, 17.407, 28.856, 13.629, 13.000
18:09:17.353, 1345.986, 2.818, 1.334, 0.576, 0.068, 1387, 1603, 68, 52, 55, 57, 54, 22.208, 30.000, 19.598, 16.000
18:09:18.344, 1346.976, 1.878, 0.848, 0.426, 0.070, 1397, 1532, 79, 53, 55, 57, 54, 22.475, 28.426, 20.504, 14.000
18:09:19.348, 1347.980, 2.550, 1.188, 0.508, 0.062, 1297, 1643, 64, 52, 55, 57, 54, 19.379, 25.123, 17.442, 13.000
18:09:20.342, 1348.975, 1.744, 0.638, 0.408, 0.064, 1400, 1334, 64, 53, 55, 57, 54, 17.632, 29.442, 13.735, 13.000
18:09:21.344, 1349.977, 2.012, 0.720, 0.444, 0.068, 1359, 1534, 76, 52, 55, 57, 54, 17.391, 26.733, 14.262, 13.000
18:09:22.348, 1350.981, 1.946, 0.698, 0.424, 0.068, 1371, 1451, 71, 52, 54, 57, 54, 17.228, 27.363, 13.833, 14.000
18:09:23.349, 1351.981, 2.750, 1.186, 0.478, 0.062, 1320, 1538, 59, 52, 54, 57, 54, 19.424, 27.000, 16.890, 13.000
18:09:24.346, 1352.979, 1.610, 0.674, 0.422, 0.070, 1385, 1371, 74, 52, 55, 57, 54, 17.125, 28.141, 13.478, 15.000
18:09:25.349, 1353.981, 1.946, 0.692, 0.430, 0.068, 1446, 1357, 72, 52, 54, 57, 54, 17.019, 27.363, 13.576, 14.000
18:09:26.350, 1354.983, 1.744, 0.714, 0.432, 0.068, 1345, 1461, 72, 52, 54, 57, 54, 17.375, 27.500, 14.000, 13.000
18:09:27.352, 1355.985, 11.608, 7.084, 1.402, 0.124, 1778, 3141, 105, 52, 54, 57, 54, 34.453, 30.693, 35.714, 34.000
18:09:28.317, 1356.950, 7.380, 3.732, 1.058, 0.168, 1375, 3033, 193, 55, 58, 60, 55, 31.812, 20.526, 35.529, 37.000
18:09:29.312, 1357.945, 6.442, 3.130, 0.944, 0.172, 1798, 2896, 211, 54, 57, 59, 55, 26.783, 26.500, 26.878, 45.000
18:09:30.308, 1358.941, 5.166, 2.102, 0.848, 0.184, 1670, 2790, 209, 54, 56, 59, 55, 23.367, 26.131, 22.446, 46.000
18:09:31.317, 1359.950, 1.542, 0.576, 0.378, 0.082, 1560, 1301, 76, 53, 56, 58, 55, 19.255, 27.723, 16.418, 26.000
18:09:32.344, 1360.977, 1.744, 0.760, 0.386, 0.074, 1678, 1337, 68, 53, 55, 58, 55, 18.104, 29.126, 14.425, 14.000
18:09:33.340, 1361.973, 2.280, 0.822, 0.446, 0.094, 1406, 1618, 85, 53, 55, 58, 55, 21.608, 20.202, 22.074, 22.000
18:09:34.341, 1362.974, 2.080, 0.828, 0.408, 0.070, 1342, 1654, 72, 53, 55, 58, 55, 18.204, 25.248, 15.833, 17.000
18:09:35.336, 1363.969, 2.146, 0.778, 0.446, 0.098, 1377, 1438, 113, 53, 55, 58, 55, 18.113, 26.768, 15.243, 18.000
18:09:36.331, 1364.964, 6.174, 2.980, 1.018, 0.180, 1844, 3023, 190, 54, 56, 58, 55, 30.587, 40.000, 27.454, 46.000
18:09:37.313, 1365.946, 9.462, 5.566, 1.248, 0.078, 1663, 3160, 87, 54, 57, 59, 55, 35.377, 35.533, 35.324, 38.000
18:09:38.373, 1367.006, 8.388, 4.314, 1.240, 0.172, 1592, 3029, 111, 56, 58, 61, 56, 48.467, 41.706, 50.706, 33.000
18:09:39.338, 1367.971, 1.810, 0.746, 0.424, 0.082, 1416, 1680, 89, 55, 58, 60, 56, 19.481, 24.479, 17.820, 19.000
18:09:40.346, 1368.979, 2.280, 0.868, 0.488, 0.092, 1237, 1791, 100, 53, 56, 58, 55, 18.882, 26.601, 16.279, 18.000
18:09:41.348, 1369.981, 1.810, 0.732, 0.430, 0.068, 1419, 1514, 74, 53, 56, 58, 55, 21.793, 30.653, 18.874, 15.000
18:09:42.344, 1370.977, 1.476, 0.710, 0.428, 0.066, 1360, 1430, 61, 53, 56, 58, 55, 17.544, 27.861, 14.070, 15.000
18:09:43.343, 1371.976, 1.810, 0.730, 0.456, 0.068, 1493, 1528, 65, 53, 55, 58, 55, 17.728, 28.643, 14.120, 15.000
18:09:44.339, 1372.972, 1.946, 0.716, 0.414, 0.070, 1243, 1644, 73, 53, 56, 58, 55, 20.681, 26.633, 18.687, 15.000
18:09:45.336, 1373.969, 1.408, 0.662, 0.394, 0.070, 1513, 1417, 65, 53, 55, 58, 55, 17.500, 28.500, 13.833, 14.000
18:09:46.347, 1374.980, 1.744, 0.748, 0.438, 0.068, 1395, 1485, 69, 53, 55, 58, 55, 19.802, 25.248, 17.987, 14.000
18:09:47.333, 1375.966, 2.348, 0.908, 0.524, 0.066, 1278, 1815, 63, 53, 55, 58, 55, 22.025, 40.306, 15.993, 14.000
18:09:48.332, 1376.965, 1.946, 0.704, 0.464, 0.072, 1522, 1549, 75, 53, 56, 58, 55, 20.776, 32.000, 17.028, 15.000
18:09:49.340, 1377.973, 1.476, 0.654, 0.416, 0.066, 1422, 1328, 56, 53, 55, 58, 55, 17.822, 29.208, 14.026, 13.000
18:09:50.338, 1378.971, 1.342, 0.624, 0.398, 0.068, 1441, 1558, 71, 53, 55, 58, 55, 17.669, 27.363, 14.405, 14.000
18:09:51.351, 1379.984, 2.348, 1.124, 0.480, 0.070, 1411, 1744, 68, 53, 55, 58, 55, 19.851, 29.851, 16.529, 14.000
18:09:52.338, 1380.971, 1.274, 0.646, 0.428, 0.068, 1434, 1450, 58, 53, 55, 58, 55, 17.342, 25.381, 14.671, 15.000
18:09:53.348, 1381.981, 2.684, 1.598, 0.538, 0.074, 1452, 1750, 81, 53, 55, 58, 55, 20.916, 31.188, 17.492, 14.000
18:09:54.331, 1382.964, 1.274, 0.596, 0.390, 0.072, 1512, 1394, 77, 53, 56, 58, 55, 17.342, 26.396, 14.334, 14.000
18:09:55.349, 1383.981, 1.878, 0.742, 0.444, 0.064, 1463, 1454, 60, 53, 55, 57, 55, 17.770, 29.902, 13.725, 13.000
18:09:56.338, 1384.971, 1.878, 0.662, 0.464, 0.062, 1449, 1555, 58, 53, 55, 58, 55, 18.702, 27.273, 15.816, 13.000
18:09:57.337, 1385.970, 1.676, 0.636, 0.424, 0.066, 1475, 1362, 66, 53, 55, 58, 55, 17.888, 29.851, 13.907, 14.000
18:09:58.348, 1386.981, 4.428, 2.128, 0.676, 0.066, 1204, 2417, 61, 53, 55, 58, 55, 21.625, 23.500, 21.000, 13.000
18:09:59.350, 1387.983, 1.610, 0.772, 0.420, 0.064, 1461, 1533, 62, 53, 56, 59, 55, 19.006, 32.338, 14.570, 15.000
18:10:00.342, 1388.975, 1.610, 0.706, 0.424, 0.072, 1421, 1705, 76, 53, 55, 58, 55, 17.358, 29.146, 13.423, 14.000
18:10:01.341, 1389.974, 1.946, 0.718, 0.428, 0.070, 1508, 1636, 75, 53, 55, 58, 55, 18.352, 30.000, 14.476, 14.000
18:10:02.348, 1390.981, 1.878, 0.798, 0.430, 0.084, 1212, 1797, 91, 53, 55, 57, 55, 20.974, 27.000, 18.968, 13.000
18:10:03.341, 1391.974, 1.676, 0.644, 0.422, 0.072, 1464, 1405, 70, 53, 55, 57, 55, 17.419, 30.000, 13.211, 14.000
18:10:04.351, 1392.983, 2.818, 1.348, 0.524, 0.060, 1544, 1736, 57, 53, 55, 58, 55, 19.331, 27.861, 16.502, 13.000
18:10:05.338, 1393.971, 1.744, 0.670, 0.432, 0.078, 1455, 1334, 84, 53, 55, 58, 55, 17.916, 27.411, 14.746, 15.000
18:10:06.343, 1394.976, 2.616, 0.908, 0.526, 0.064, 1278, 1666, 53, 53, 55, 58, 55, 18.781, 28.000, 15.728, 13.000
18:10:07.341, 1395.974, 1.542, 0.712, 0.436, 0.068, 1466, 1508, 72, 53, 55, 58, 55, 17.500, 28.358, 13.856, 15.000
18:10:08.338, 1396.971, 1.476, 0.692, 0.420, 0.066, 1312, 1572, 66, 53, 55, 57, 55, 17.522, 25.500, 14.858, 15.000
18:10:09.341, 1397.974, 2.952, 1.336, 0.526, 0.068, 1488, 1733, 74, 53, 55, 58, 55, 20.698, 31.156, 17.247, 13.000
18:10:10.338, 1398.971, 1.676, 0.650, 0.430, 0.064, 1517, 1355, 60, 53, 55, 58, 55, 18.273, 28.218, 14.908, 14.000
18:10:11.346, 1399.979, 1.744, 0.702, 0.420, 0.078, 1413, 1517, 94, 53, 55, 57, 55, 17.310, 29.000, 13.433, 13.000
18:10:12.340, 1400.973, 1.744, 0.786, 0.432, 0.064, 1505, 1551, 60, 52, 55, 58, 55, 17.794, 29.500, 13.880, 15.000
18:10:13.342, 1401.975, 1.676, 0.680, 0.416, 0.064, 1503, 1553, 60, 53, 55, 58, 55, 19.975, 26.633, 17.774, 13.000
18:10:14.347, 1402.980, 1.878, 0.710, 0.436, 0.064, 1476, 1423, 59, 53, 55, 57, 55, 17.435, 28.713, 13.644, 13.000
18:10:15.343, 1403.976, 1.476, 0.716, 0.418, 0.068, 1420, 1573, 71, 53, 55, 57, 55, 17.603, 29.146, 13.787, 16.000
18:10:16.344, 1404.977, 2.616, 1.238, 0.520, 0.066, 1294, 1764, 69, 53, 55, 57, 55, 19.724, 27.136, 17.253, 15.000
18:10:17.344, 1405.977, 2.280, 0.900, 0.492, 0.072, 1419, 1638, 76, 53, 55, 58, 55, 23.154, 41.294, 17.057, 16.000
18:10:18.346, 1406.979, 1.676, 0.682, 0.408, 0.082, 1419, 1474, 88, 52, 55, 58, 55, 17.375, 28.141, 13.810, 15.000
18:10:19.348, 1407.981, 1.878, 0.736, 0.432, 0.066, 1439, 1609, 68, 53, 55, 57, 55, 17.706, 29.500, 13.787, 14.000
18:10:20.343, 1408.976, 1.676, 0.704, 0.430, 0.064, 1455, 1565, 60, 53, 55, 57, 55, 17.875, 30.348, 13.689, 13.000
18:10:21.347, 1409.980, 1.476, 0.712, 0.432, 0.064, 1469, 1421, 61, 53, 55, 58, 55, 17.272, 27.136, 14.000, 14.000
18:10:22.343, 1410.976, 3.488, 1.482, 0.576, 0.062, 1290, 2087, 57, 52, 55, 58, 55, 21.832, 30.500, 18.928, 13.000
18:10:23.342, 1411.975, 1.408, 0.692, 0.420, 0.072, 1456, 1587, 76, 53, 55, 58, 55, 17.603, 27.363, 14.333, 14.000
18:10:24.346, 1412.979, 1.744, 0.708, 0.416, 0.070, 1465, 1555, 71, 53, 55, 58, 55, 17.164, 28.358, 13.433, 14.000
18:10:25.341, 1413.974, 1.542, 0.674, 0.404, 0.072, 1512, 1561, 78, 53, 55, 57, 55, 17.544, 29.293, 13.667, 15.000
18:10:26.347, 1414.980, 2.482, 1.158, 0.482, 0.070, 1340, 1611, 74, 52, 55, 57, 55, 19.975, 28.856, 17.000, 16.000
18:10:27.348, 1415.981, 1.542, 0.774, 0.450, 0.068, 1423, 1492, 69, 52, 55, 57, 55, 17.332, 27.500, 13.953, 15.000
18:10:28.343, 1416.976, 2.146, 0.740, 0.462, 0.066, 1427, 1403, 70, 53, 55, 57, 54, 18.602, 29.353, 15.000, 15.000
18:10:29.340, 1417.973, 1.676, 0.706, 0.422, 0.066, 1461, 1495, 66, 53, 55, 57, 55, 18.216, 26.768, 15.385, 13.000
